B_COUNTRY_,FIPS_ADMIN_banding,E_COUNTRY_,FIPS_ADMIN_Recov,Group_spec,Total
US,US28,US,US28,"Gulls, terns, and allies (Laridae)",2
US,US28,US,US28,Herons (Ardeidae),39
US,US28,US,US28,Pelicans (Pelecanidae),1
US,US28,US,US29,"Ducks, geese, and swans (Anatidae)",118
US,US28,US,US29,Herons (Ardeidae),15
US,US28,US,US30,"Ducks, geese, and swans (Anatidae)",3
US,US28,US,US31,"Ducks, geese, and swans (Anatidae)",26
US,US28,US,US33,"Ducks, geese, and swans (Anatidae)",1
US,US28,US,US34,"Ducks, geese, and swans (Anatidae)",1
US,US28,US,US34,Herons (Ardeidae),3
US,US28,US,US35,"Ducks, geese, and swans (Anatidae)",1
US,US28,US,US36,"Ducks, geese, and swans (Anatidae)",6
US,US28,US,US37,"Ducks, geese, and swans (Anatidae)",8
US,US28,US,US37,Herons (Ardeidae),1
US,US28,US,US38,"Ducks, geese, and swans (Anatidae)",87
US,US28,US,US39,"Ducks, geese, and swans (Anatidae)",14
US,US28,US,US39,Herons (Ardeidae),4
US,US28,US,US40,"Ducks, geese, and swans (Anatidae)",18
US,US28,US,US40,Herons (Ardeidae),4
US,US28,US,US41,"Ducks, geese, and swans (Anatidae)",2
US,US28,US,US41,Herons (Ardeidae),2
US,US28,US,US42,"Ducks, geese, and swans (Anatidae)",4
US,US28,US,US42,Herons (Ardeidae),2
US,US28,US,US45,"Ducks, geese, and swans (Anatidae)",14
US,US28,US,US45,Herons (Ardeidae),4
US,US28,US,US46,"Ducks, geese, and swans (Anatidae)",54
US,US28,US,US47,"Ducks, geese, and swans (Anatidae)",89
US,US28,US,US47,Herons (Ardeidae),7
US,US28,US,US48,"Ducks, geese, and swans (Anatidae)",25
US,US28,US,US48,Herons (Ardeidae),15
US,US28,US,US49,"Ducks, geese, and swans (Anatidae)",1
US,US28,US,US50,"Ducks, geese, and swans (Anatidae)",1000
US,US28,US,US51,"Ducks, geese, and swans (Anatidae)",6
US,US28,US,US51,Herons (Ardeidae),2
US,US28,US,US55,"Ducks, geese, and swans (Anatidae)",158
US,US28,US,US56,"Ducks, geese, and swans (Anatidae)",1
US,US29,CA,CA01,"Ducks, geese, and swans (Anatidae)",118
US,US29,CA,CA02,"Ducks, geese, and swans (Anatidae)",3
US,US29,CA,CA03,"Ducks, geese, and swans (Anatidae)",191
US,US29,CA,CA05,"Ducks, geese, and swans (Anatidae)",1
US,US29,CA,CA08,"Ducks, geese, and swans (Anatidae)",51
US,US29,CA,CA10,"Ducks, geese, and swans (Anatidae)",10
US,US29,CA,CA11,"Ducks, geese, and swans (Anatidae)",416
US,US29,CA,CA13,"Ducks, geese, and swans (Anatidae)",8
US,US29,GH,GH09,"Ducks, geese, and swans (Anatidae)",8
US,US29,MX,MX28,"Ducks, geese, and swans (Anatidae)",2
US,US29,TP,TP02,"Ducks, geese, and swans (Anatidae)",46
US,US29,US,US01,"Ducks, geese, and swans (Anatidae)",191
US,US29,US,US02,"Ducks, geese, and swans (Anatidae)",9
US,US29,US,US04,"Ducks, geese, and swans (Anatidae)",2
US,US29,US,US05,"Ducks, geese, and swans (Anatidae)",1340
US,US29,US,US06,"Ducks, geese, and swans (Anatidae)",6
US,US29,US,US08,"Ducks, geese, and swans (Anatidae)",9
US,US29,US,US09,"Ducks, geese, and swans (Anatidae)",1
US,US29,US,US10,"Ducks, geese, and swans (Anatidae)",2
US,US29,US,US12,"Ducks, geese, and swans (Anatidae)",4
US,US29,US,US13,"Ducks, geese, and swans (Anatidae)",99
US,US29,US,US16,"Ducks, geese, and swans (Anatidae)",4
US,US29,US,US17,"Ducks, geese, and swans (Anatidae)",1112
US,US29,US,US18,"Ducks, geese, and swans (Anatidae)",68
US,US29,US,US19,"Ducks, geese, and swans (Anatidae)",322
US,US29,US,US20,"Ducks, geese, and swans (Anatidae)",142
US,US29,US,US21,"Ducks, geese, and swans (Anatidae)",103
US,US29,US,US22,"Ducks, geese, and swans (Anatidae)",255
US,US29,US,US23,"Ducks, geese, and swans (Anatidae)",5
US,US29,US,US24,"Ducks, geese, and swans (Anatidae)",10
US,US29,US,US25,"Ducks, geese, and swans (Anatidae)",2
US,US29,US,US26,"Ducks, geese, and swans (Anatidae)",45
US,US29,US,US27,"Ducks, geese, and swans (Anatidae)",623
US,US29,US,US28,"Ducks, geese, and swans (Anatidae)",735
US,US29,US,US29,"Ducks, geese, and swans (Anatidae)",3100
US,US29,US,US30,"Ducks, geese, and swans (Anatidae)",8
US,US29,US,US31,"Ducks, geese, and swans (Anatidae)",194
US,US29,US,US33,"Ducks, geese, and swans (Anatidae)",1
US,US29,US,US34,"Ducks, geese, and swans (Anatidae)",7
US,US29,US,US35,"Ducks, geese, and swans (Anatidae)",1
US,US29,US,US36,"Ducks, geese, and swans (Anatidae)",24
US,US29,US,US37,"Ducks, geese, and swans (Anatidae)",31
US,US29,US,US38,"Ducks, geese, and swans (Anatidae)",225
US,US29,US,US39,"Ducks, geese, and swans (Anatidae)",33
US,US29,US,US40,"Ducks, geese, and swans (Anatidae)",151
US,US29,US,US41,"Ducks, geese, and swans (Anatidae)",3
US,US29,US,US42,"Ducks, geese, and swans (Anatidae)",11
US,US29,US,US45,"Ducks, geese, and swans (Anatidae)",48
US,US29,US,US46,"Ducks, geese, and swans (Anatidae)",213
US,US29,US,US47,"Ducks, geese, and swans (Anatidae)",252
US,US29,US,US47,Grebes (Podicipedidae),1
US,US29,US,US48,"Ducks, geese, and swans (Anatidae)",110
US,US29,US,US49,"Ducks, geese, and swans (Anatidae)",2
US,US29,US,US50,"Ducks, geese, and swans (Anatidae)",2024
US,US29,US,US51,"Ducks, geese, and swans (Anatidae)",12
US,US29,US,US53,"Ducks, geese, and swans (Anatidae)",5
US,US29,US,US54,"Ducks, geese, and swans (Anatidae)",3
US,US29,US,US55,"Ducks, geese, and swans (Anatidae)",420
US,US29,US,US56,"Ducks, geese, and swans (Anatidae)",2
US,US30,CA,CA01,"Ducks, geese, and swans (Anatidae)",707
US,US30,CA,CA01,"Gulls, terns, and allies (Laridae)",3
US,US30,CA,CA01,Pelicans (Pelecanidae),4
US,US30,CA,CA02,"Ducks, geese, and swans (Anatidae)",21
US,US30,CA,CA02,"Gulls, terns, and allies (Laridae)",2
US,US30,CA,CA03,"Ducks, geese, and swans (Anatidae)",37
US,US30,CA,CA03,Pelicans (Pelecanidae),6
US,US30,CA,CA07,"Ducks, geese, and swans (Anatidae)",1
US,US30,CA,CA08,"Ducks, geese, and swans (Anatidae)",22
US,US30,CA,CA08,Pelicans (Pelecanidae),2
US,US30,CA,CA10,"Ducks, geese, and swans (Anatidae)",5
US,US30,CA,CA11,"Ducks, geese, and swans (Anatidae)",319
US,US30,CA,CA11,"Gulls, terns, and allies (Laridae)",1
US,US30,CA,CA11,Pelicans (Pelecanidae),5
US,US30,CA,CA12,"Ducks, geese, and swans (Anatidae)",1
US,US30,CA,CA13,"Ducks, geese, and swans (Anatidae)",10
US,US30,CI,CI09,"Gulls, terns, and allies (Laridae)",1
US,US30,CI,CI11,"Gulls, terns, and allies (Laridae)",2
US,US30,CI,CI13,"Gulls, terns, and allies (Laridae)",2
US,US30,CI,GH09,"Gulls, terns, and allies (Laridae)",1
US,US30,ES,ES06,"Gulls, terns, and allies (Laridae)",1
US,US30,GH,GH09,"Ducks, geese, and swans (Anatidae)",8
US,US30,GT,GT15,"Ducks, geese, and swans (Anatidae)",1
US,US30,GT,GT20,"Gulls, terns, and allies (Laridae)",1
US,US30,HO,HO02,"Gulls, terns, and allies (Laridae)",1
US,US30,HO,HO06,"Ducks, geese, and swans (Anatidae)",1
US,US30,MX,MX02,"Ducks, geese, and swans (Anatidae)",4
US,US30,MX,MX02,"Gulls, terns, and allies (Laridae)",3
US,US30,MX,MX03,"Ducks, geese, and swans (Anatidae)",2
US,US30,MX,MX03,"Gulls, terns, and allies (Laridae)",1
US,US30,MX,MX04,"Ducks, geese, and swans (Anatidae)",1
US,US30,MX,MX04,Pelicans (Pelecanidae),1
US,US30,MX,MX06,"Ducks, geese, and swans (Anatidae)",4
US,US30,MX,MX06,Pelicans (Pelecanidae),2
US,US30,MX,MX07,"Ducks, geese, and swans (Anatidae)",2
US,US30,MX,MX07,Pelicans (Pelecanidae),1
US,US30,MX,MX10,"Ducks, geese, and swans (Anatidae)",3
US,US30,MX,MX10,Pelicans (Pelecanidae),1
US,US30,MX,MX11,"Gulls, terns, and allies (Laridae)",1
US,US30,MX,MX12,"Ducks, geese, and swans (Anatidae)",1
US,US30,MX,MX12,Pelicans (Pelecanidae),1
US,US30,MX,MX13,"Ducks, geese, and swans (Anatidae)",1
US,US30,MX,MX14,"Ducks, geese, and swans (Anatidae)",5
US,US30,MX,MX14,Pelicans (Pelecanidae),2
US,US30,MX,MX15,"Ducks, geese, and swans (Anatidae)",1
US,US30,MX,MX15,Pelicans (Pelecanidae),1
US,US30,MX,MX18,"Ducks, geese, and swans (Anatidae)",3
US,US30,MX,MX18,Pelicans (Pelecanidae),2
US,US30,MX,MX19,"Ducks, geese, and swans (Anatidae)",2
US,US30,MX,MX19,Pelicans (Pelecanidae),1
US,US30,MX,MX20,"Ducks, geese, and swans (Anatidae)",2
US,US30,MX,MX21,"Ducks, geese, and swans (Anatidae)",1
US,US30,MX,MX21,Pelicans (Pelecanidae),1
US,US30,MX,MX25,"Ducks, geese, and swans (Anatidae)",21
US,US30,MX,MX25,Pelicans (Pelecanidae),3
US,US30,MX,MX26,"Ducks, geese, and swans (Anatidae)",19
US,US30,MX,MX26,"Gulls, terns, and allies (Laridae)",7
US,US30,MX,MX26,Pelicans (Pelecanidae),1
US,US30,MX,MX27,Pelicans (Pelecanidae),1
US,US30,MX,MX28,Cormorants and shags (Phalacrocoracidae),1
US,US30,MX,MX28,"Ducks, geese, and swans (Anatidae)",45
US,US30,MX,MX28,Pelicans (Pelecanidae),3
US,US30,MX,MX30,Pelicans (Pelecanidae),10
US,US30,NU,NU03,"Gulls, terns, and allies (Laridae)",1
US,US30,NU,NU03,Pelicans (Pelecanidae),1
US,US30,NU,NU16,"Gulls, terns, and allies (Laridae)",1
US,US30,PE,PE02,"Gulls, terns, and allies (Laridae)",1
US,US30,PE,PE13,"Gulls, terns, and allies (Laridae)",1
US,US30,PE,PE15,"Gulls, terns, and allies (Laridae)",2
US,US30,PE,PE18,"Gulls, terns, and allies (Laridae)",1
US,US30,RS,RS,"Ducks, geese, and swans (Anatidae)",14
US,US30,TP,TP02,"Ducks, geese, and swans (Anatidae)",145
US,US30,TP,TP02,Pelicans (Pelecanidae),1
US,US30,US,GH09,"Gulls, terns, and allies (Laridae)",1
US,US30,US,US01,"Ducks, geese, and swans (Anatidae)",10
US,US30,US,US02,"Ducks, geese, and swans (Anatidae)",43
US,US30,US,US02,Raptors,8
US,US30,US,US04,"Ducks, geese, and swans (Anatidae)",64
US,US30,US,US05,"Ducks, geese, and swans (Anatidae)",514
US,US30,US,US05,Pelicans (Pelecanidae),4
US,US30,US,US06,"Ducks, geese, and swans (Anatidae)",1332
US,US30,US,US06,"Gulls, terns, and allies (Laridae)",8
US,US30,US,US06,Pelicans (Pelecanidae),21
US,US30,US,US08,Cormorants and shags (Phalacrocoracidae),1
US,US30,US,US08,"Ducks, geese, and swans (Anatidae)",476
US,US30,US,US08,"Gulls, terns, and allies (Laridae)",2
US,US30,US,US08,Pelicans (Pelecanidae),5
US,US30,US,US12,"Ducks, geese, and swans (Anatidae)",9
US,US30,US,US12,Pelicans (Pelecanidae),3
US,US30,US,US13,"Ducks, geese, and swans (Anatidae)",1
US,US30,US,US16,"Ducks, geese, and swans (Anatidae)",1658
US,US30,US,US16,"Gulls, terns, and allies (Laridae)",7
US,US30,US,US16,Pelicans (Pelecanidae),13
US,US30,US,US17,"Ducks, geese, and swans (Anatidae)",100
US,US30,US,US17,"Gulls, terns, and allies (Laridae)",1
US,US30,US,US18,"Ducks, geese, and swans (Anatidae)",14
US,US30,US,US19,Cormorants and shags (Phalacrocoracidae),1
US,US30,US,US19,"Ducks, geese, and swans (Anatidae)",63
US,US30,US,US20,Cormorants and shags (Phalacrocoracidae),1
US,US30,US,US20,"Ducks, geese, and swans (Anatidae)",262
US,US30,US,US20,Pelicans (Pelecanidae),8
US,US30,US,US21,"Ducks, geese, and swans (Anatidae)",16
US,US30,US,US22,Cormorants and shags (Phalacrocoracidae),1
US,US30,US,US22,"Ducks, geese, and swans (Anatidae)",328
US,US30,US,US22,Pelicans (Pelecanidae),10
US,US30,US,US23,"Ducks, geese, and swans (Anatidae)",2
US,US30,US,US24,"Ducks, geese, and swans (Anatidae)",10
US,US30,US,US25,"Ducks, geese, and swans (Anatidae)",1
US,US30,US,US26,"Ducks, geese, and swans (Anatidae)",22
US,US30,US,US27,"Ducks, geese, and swans (Anatidae)",84
US,US30,US,US27,"Gulls, terns, and allies (Laridae)",2
US,US30,US,US27,Pelicans (Pelecanidae),3
US,US30,US,US28,"Ducks, geese, and swans (Anatidae)",110
US,US30,US,US28,Pelicans (Pelecanidae),4
US,US30,US,US29,"Ducks, geese, and swans (Anatidae)",145
US,US30,US,US29,Pelicans (Pelecanidae),3
US,US30,US,US30,Cormorants and shags (Phalacrocoracidae),5
US,US30,US,US30,"Ducks, geese, and swans (Anatidae)",6552
US,US30,US,US30,"Gulls, terns, and allies (Laridae)",43
US,US30,US,US30,Pelicans (Pelecanidae),85
US,US30,US,US31,"Ducks, geese, and swans (Anatidae)",553
US,US30,US,US31,"Gulls, terns, and allies (Laridae)",1
US,US30,US,US31,Pelicans (Pelecanidae),6
US,US30,US,US32,"Ducks, geese, and swans (Anatidae)",122
US,US30,US,US33,"Ducks, geese, and swans (Anatidae)",1
US,US30,US,US34,"Ducks, geese, and swans (Anatidae)",1
US,US30,US,US35,"Ducks, geese, and swans (Anatidae)",65
US,US30,US,US35,"Gulls, terns, and allies (Laridae)",1
US,US30,US,US35,Pelicans (Pelecanidae),1
US,US30,US,US36,"Ducks, geese, and swans (Anatidae)",15
US,US30,US,US37,"Ducks, geese, and swans (Anatidae)",14
US,US30,US,US38,"Ducks, geese, and swans (Anatidae)",183
US,US30,US,US38,Pelicans (Pelecanidae),18
US,US30,US,US39,"Ducks, geese, and swans (Anatidae)",8
US,US30,US,US40,Cormorants and shags (Phalacrocoracidae),3
US,US30,US,US40,"Ducks, geese, and swans (Anatidae)",291
US,US30,US,US40,Pelicans (Pelecanidae),4
US,US30,US,US41,"Ducks, geese, and swans (Anatidae)",504
US,US30,US,US41,"Gulls, terns, and allies (Laridae)",1
US,US30,US,US41,Pelicans (Pelecanidae),1
US,US30,US,US42,"Ducks, geese, and swans (Anatidae)",3
US,US30,US,US45,"Ducks, geese, and swans (Anatidae)",8
US,US30,US,US46,"Ducks, geese, and swans (Anatidae)",176
US,US30,US,US46,"Gulls, terns, and allies (Laridae)",2
US,US30,US,US46,Pelicans (Pelecanidae),12
US,US30,US,US47,"Ducks, geese, and swans (Anatidae)",58
US,US30,US,US48,Cormorants and shags (Phalacrocoracidae),6
US,US30,US,US48,"Ducks, geese, and swans (Anatidae)",562
US,US30,US,US48,"Gulls, terns, and allies (Laridae)",2
US,US30,US,US48,Pelicans (Pelecanidae),24
US,US30,US,US49,"Ducks, geese, and swans (Anatidae)",479
US,US30,US,US49,"Gulls, terns, and allies (Laridae)",2
US,US30,US,US49,Pelicans (Pelecanidae),1
US,US30,US,US50,"Ducks, geese, and swans (Anatidae)",5507
US,US30,US,US51,"Ducks, geese, and swans (Anatidae)",4
US,US30,US,US53,"Ducks, geese, and swans (Anatidae)",493
US,US30,US,US53,"Gulls, terns, and allies (Laridae)",1
US,US30,US,US53,Pelicans (Pelecanidae),2
US,US30,US,US54,"Ducks, geese, and swans (Anatidae)",1
US,US30,US,US55,"Ducks, geese, and swans (Anatidae)",34
US,US30,US,US55,Pelicans (Pelecanidae),1
US,US30,US,US56,Cormorants and shags (Phalacrocoracidae),1
US,US30,US,US56,"Ducks, geese, and swans (Anatidae)",196
US,US30,US,US56,Pelicans (Pelecanidae),7
US,US31,CA,CA01,"Ducks, geese, and swans (Anatidae)",209
US,US31,CA,CA02,"Ducks, geese, and swans (Anatidae)",5
US,US31,CA,CA03,"Ducks, geese, and swans (Anatidae)",54
US,US31,CA,CA08,"Ducks, geese, and swans (Anatidae)",7
US,US31,CA,CA11,"Ducks, geese, and swans (Anatidae)",284
US,US31,CA,CA13,"Ducks, geese, and swans (Anatidae)",7
US,US31,GH,GH09,"Ducks, geese, and swans (Anatidae)",2
US,US31,MX,MX06,"Ducks, geese, and swans (Anatidae)",1
US,US31,MX,MX11,"Ducks, geese, and swans (Anatidae)",1
US,US31,MX,MX13,"Ducks, geese, and swans (Anatidae)",1
US,US31,MX,MX16,"Ducks, geese, and swans (Anatidae)",1
US,US31,MX,MX18,"Ducks, geese, and swans (Anatidae)",1
US,US31,MX,MX25,"Ducks, geese, and swans (Anatidae)",2
US,US31,MX,MX28,"Ducks, geese, and swans (Anatidae)",4
US,US31,MX,MX29,"Ducks, geese, and swans (Anatidae)",1
US,US31,MX,MX30,"Ducks, geese, and swans (Anatidae)",1
US,US31,RS,RS,"Ducks, geese, and swans (Anatidae)",4
US,US31,TP,TP02,"Ducks, geese, and swans (Anatidae)",29
US,US31,US,US01,"Ducks, geese, and swans (Anatidae)",4
US,US31,US,US02,"Coots, cranes, and rails",10
US,US31,US,US02,"Ducks, geese, and swans (Anatidae)",36
US,US31,US,US02,Passeridae,2
US,US31,US,US04,"Ducks, geese, and swans (Anatidae)",2
US,US31,US,US05,"Ducks, geese, and swans (Anatidae)",238
US,US31,US,US06,"Ducks, geese, and swans (Anatidae)",58
US,US31,US,US06,Sandpipers and Charadriidae,1
US,US31,US,US08,"Ducks, geese, and swans (Anatidae)",189
US,US31,US,US12,"Ducks, geese, and swans (Anatidae)",2
US,US31,US,US13,"Ducks, geese, and swans (Anatidae)",1
US,US31,US,US16,"Ducks, geese, and swans (Anatidae)",18
US,US31,US,US17,"Ducks, geese, and swans (Anatidae)",53
US,US31,US,US18,"Ducks, geese, and swans (Anatidae)",8
US,US31,US,US19,"Ducks, geese, and swans (Anatidae)",101
US,US31,US,US20,"Ducks, geese, and swans (Anatidae)",203
US,US31,US,US21,"Ducks, geese, and swans (Anatidae)",2
US,US31,US,US22,"Ducks, geese, and swans (Anatidae)",98
US,US31,US,US24,"Ducks, geese, and swans (Anatidae)",3
US,US31,US,US26,"Ducks, geese, and swans (Anatidae)",8
US,US31,US,US27,"Ducks, geese, and swans (Anatidae)",119
US,US31,US,US28,"Ducks, geese, and swans (Anatidae)",48
US,US31,US,US29,"Ducks, geese, and swans (Anatidae)",89
US,US31,US,US30,"Ducks, geese, and swans (Anatidae)",40
US,US31,US,US31,"Ducks, geese, and swans (Anatidae)",1892
US,US31,US,US31,Grebes (Podicipedidae),2
US,US31,US,US32,"Ducks, geese, and swans (Anatidae)",3
US,US31,US,US34,"Ducks, geese, and swans (Anatidae)",1
US,US31,US,US35,"Ducks, geese, and swans (Anatidae)",17
US,US31,US,US36,"Ducks, geese, and swans (Anatidae)",5
US,US31,US,US37,"Ducks, geese, and swans (Anatidae)",6
US,US31,US,US38,"Ducks, geese, and swans (Anatidae)",165
US,US31,US,US40,"Ducks, geese, and swans (Anatidae)",166
US,US31,US,US41,"Ducks, geese, and swans (Anatidae)",12
US,US31,US,US42,"Ducks, geese, and swans (Anatidae)",1
US,US31,US,US44,"Ducks, geese, and swans (Anatidae)",1
US,US31,US,US45,"Ducks, geese, and swans (Anatidae)",6
US,US31,US,US46,"Ducks, geese, and swans (Anatidae)",177
US,US31,US,US47,"Ducks, geese, and swans (Anatidae)",23
US,US31,US,US48,"Ducks, geese, and swans (Anatidae)",296
US,US31,US,US49,"Ducks, geese, and swans (Anatidae)",15
US,US31,US,US50,"Ducks, geese, and swans (Anatidae)",1478
US,US31,US,US51,"Ducks, geese, and swans (Anatidae)",1
US,US31,US,US53,"Ducks, geese, and swans (Anatidae)",16
US,US31,US,US54,"Ducks, geese, and swans (Anatidae)",2
US,US31,US,US55,"Ducks, geese, and swans (Anatidae)",23
US,US31,US,US56,"Ducks, geese, and swans (Anatidae)",37
US,US32,CA,CA01,"Ducks, geese, and swans (Anatidae)",27
US,US32,CA,CA02,"Ducks, geese, and swans (Anatidae)",1
US,US32,CA,CA03,"Ducks, geese, and swans (Anatidae)",2
US,US32,CA,CA11,"Ducks, geese, and swans (Anatidae)",8
US,US32,CA,CA13,"Ducks, geese, and swans (Anatidae)",1
US,US32,GH,GH09,"Ducks, geese, and swans (Anatidae)",1
US,US32,HO,HO02,Pelicans (Pelecanidae),1
US,US32,MX,MX02,"Ducks, geese, and swans (Anatidae)",22
US,US32,MX,MX02,Pelicans (Pelecanidae),2
US,US32,MX,MX03,"Ducks, geese, and swans (Anatidae)",3
US,US32,MX,MX06,"Ducks, geese, and swans (Anatidae)",2
US,US32,MX,MX07,"Ducks, geese, and swans (Anatidae)",1
US,US32,MX,MX08,"Gulls, terns, and allies (Laridae)",1
US,US32,MX,MX08,Pelicans (Pelecanidae),1
US,US32,MX,MX10,"Ducks, geese, and swans (Anatidae)",2
US,US32,MX,MX11,Pelicans (Pelecanidae),1
US,US32,MX,MX14,"Ducks, geese, and swans (Anatidae)",2
US,US32,MX,MX14,Pelicans (Pelecanidae),5
US,US32,MX,MX16,"Ducks, geese, and swans (Anatidae)",1
US,US32,MX,MX16,Pelicans (Pelecanidae),2
US,US32,MX,MX18,"Ducks, geese, and swans (Anatidae)",5
US,US32,MX,MX18,Pelicans (Pelecanidae),13
US,US32,MX,MX19,"Ducks, geese, and swans (Anatidae)",1
US,US32,MX,MX20,Pelicans (Pelecanidae),1
US,US32,MX,MX21,Pelicans (Pelecanidae),1
US,US32,MX,MX25,"Ducks, geese, and swans (Anatidae)",38
US,US32,MX,MX25,Pelicans (Pelecanidae),12
US,US32,MX,MX26,"Ducks, geese, and swans (Anatidae)",31
US,US32,MX,MX26,Pelicans (Pelecanidae),12
US,US32,MX,MX28,"Ducks, geese, and swans (Anatidae)",9
US,US32,MX,MX30,"Ducks, geese, and swans (Anatidae)",2
US,US32,MX,MX30,Pelicans (Pelecanidae),1
US,US32,RS,RS,"Ducks, geese, and swans (Anatidae)",11
US,US32,TP,TP02,"Ducks, geese, and swans (Anatidae)",12
US,US32,TP,TP02,Pelicans (Pelecanidae),3
US,US32,US,US02,"Ducks, geese, and swans (Anatidae)",34
US,US32,US,US02,"Gulls, terns, and allies (Laridae)",1
US,US32,US,US02,Raptors,4
US,US32,US,US04,"Ducks, geese, and swans (Anatidae)",120
US,US32,US,US04,Pelicans (Pelecanidae),1
US,US32,US,US05,"Ducks, geese, and swans (Anatidae)",3
US,US32,US,US06,Cormorants and shags (Phalacrocoracidae),2
US,US32,US,US06,"Ducks, geese, and swans (Anatidae)",2454
US,US32,US,US06,"Gulls, terns, and allies (Laridae)",21
US,US32,US,US06,Pelicans (Pelecanidae),135
US,US32,US,US08,"Ducks, geese, and swans (Anatidae)",18
US,US32,US,US08,Pelicans (Pelecanidae),4
US,US32,US,US16,"Ducks, geese, and swans (Anatidae)",166
US,US32,US,US16,"Gulls, terns, and allies (Laridae)",1
US,US32,US,US16,Pelicans (Pelecanidae),13
US,US32,US,US17,"Ducks, geese, and swans (Anatidae)",1
US,US32,US,US19,"Ducks, geese, and swans (Anatidae)",2
US,US32,US,US20,"Ducks, geese, and swans (Anatidae)",6
US,US32,US,US22,"Ducks, geese, and swans (Anatidae)",7
US,US32,US,US26,"Ducks, geese, and swans (Anatidae)",3
US,US32,US,US27,"Ducks, geese, and swans (Anatidae)",3
US,US32,US,US28,"Ducks, geese, and swans (Anatidae)",1
US,US32,US,US29,"Ducks, geese, and swans (Anatidae)",2
US,US32,US,US30,"Ducks, geese, and swans (Anatidae)",29
US,US32,US,US30,Pelicans (Pelecanidae),4
US,US32,US,US31,"Ducks, geese, and swans (Anatidae)",14
US,US32,US,US32,Cormorants and shags (Phalacrocoracidae),5
US,US32,US,US32,"Ducks, geese, and swans (Anatidae)",3653
US,US32,US,US32,"Gulls, terns, and allies (Laridae)",9
US,US32,US,US32,Pelicans (Pelecanidae),116
US,US32,US,US35,"Ducks, geese, and swans (Anatidae)",18
US,US32,US,US38,"Ducks, geese, and swans (Anatidae)",5
US,US32,US,US39,"Ducks, geese, and swans (Anatidae)",1
US,US32,US,US40,"Ducks, geese, and swans (Anatidae)",7
US,US32,US,US41,"Ducks, geese, and swans (Anatidae)",96
US,US32,US,US41,"Gulls, terns, and allies (Laridae)",5
US,US32,US,US41,Pelicans (Pelecanidae),7
US,US32,US,US45,"Ducks, geese, and swans (Anatidae)",1
US,US32,US,US46,"Ducks, geese, and swans (Anatidae)",8
US,US32,US,US47,"Ducks, geese, and swans (Anatidae)",3
US,US32,US,US48,"Ducks, geese, and swans (Anatidae)",88
US,US32,US,US48,Pelicans (Pelecanidae),1
US,US32,US,US49,"Ducks, geese, and swans (Anatidae)",372
US,US32,US,US49,"Gulls, terns, and allies (Laridae)",2
US,US32,US,US49,Pelicans (Pelecanidae),11
US,US32,US,US50,"Ducks, geese, and swans (Anatidae)",1507
US,US32,US,US53,"Ducks, geese, and swans (Anatidae)",61
US,US32,US,US53,Pelicans (Pelecanidae),2
US,US32,US,US55,"Ducks, geese, and swans (Anatidae)",1
US,US32,US,US56,"Ducks, geese, and swans (Anatidae)",5
US,US32,US,US56,Pelicans (Pelecanidae),1
US,US33,94,CA07,"Gulls, terns, and allies (Laridae)",2
US,US33,CA,CA04,"Ducks, geese, and swans (Anatidae)",7
